bucket	relevance	year	cites	venue	title	doi	oa_url	source_api	query
kernels	0.333	2024	1	Energies	Predicting Liquid Natural Gas Consumption via the Multilayer Perceptron Algorithm Using Bayesian Hyperparameter Autotuning	10.3390/en17102290		crossref	cuDNN benchmark algorithm selection convolution autotuning
pascal	0.333	2022	170	IEEE Transactions on Industrial Informatics	Distribution Bias Aware Collaborative Generative Adversarial Network for Imbalanced Deep Learning in Industrial IoT	10.1109/tii.2022.3170149	https://ieeexplore.ieee.org/ielx7/9424/9944026/09763413.pdf	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2022	131	Sensors	Chest X-ray Classification for the Detection of COVID-19 Using Deep Learning Techniques	10.3390/s22031211	https://www.mdpi.com/1424-8220/22/3/1211/pdf?version=1644368062	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2021	583	Sensors	MRI-Based Brain Tumor Classification Using Ensemble of Deep Features and Machine Learning Classifiers	10.3390/s21062222	https://www.mdpi.com/1424-8220/21/6/2222/pdf?version=1616574103	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2021	253	Scientific Reports	Long-term cancer survival prediction using multimodal deep learning	10.1038/s41598-021-92799-4	https://www.nature.com/articles/s41598-021-92799-4.pdf	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2021	177	npj Digital Medicine	Automated coronary calcium scoring using deep learning with multicenter external validation	10.1038/s41746-021-00460-1	https://www.nature.com/articles/s41746-021-00460-1.pdf	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2021	85	Electronics	Deep Learning Techniques for the Classification of Colorectal Cancer Tissue	10.3390/electronics10141662	https://www.mdpi.com/2079-9292/10/14/1662/pdf?version=1626960958	openalex	GTX 1070 deep learning training performance optimization
kernels	0.333	2021	25	IEEE Access	New PID Parameter Autotuning for Nonlinear Systems Based on a Modified Monkey–Multiagent DRL Algorithm	10.1109/access.2021.3083705		crossref	cuDNN benchmark algorithm selection convolution autotuning
pascal	0.333	2020	283	Cell Systems	nucleAIzer: A Parameter-free Deep Learning Framework for Nucleus Segmentation Using Image Style Transfer	10.1016/j.cels.2020.04.003	http://www.cell.com/article/S2405471220301174/pdf	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2020	177	Sensors	A Novel Deep Learning Model for the Detection and Identification of Rolling Element-Bearing Faults	10.3390/s20185112	https://www.mdpi.com/1424-8220/20/18/5112/pdf?version=1599563038	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2020	112	Data Science and Engineering	Deep Reinforcement Learning-Based Approach to Tackle Topic-Aware Influence Maximization	10.1007/s41019-020-00117-1	https://link.springer.com/content/pdf/10.1007/s41019-020-00117-1.pdf	openalex	GTX 1070 deep learning training performance optimization
memoria	0.333	2020	117	Sensors	Detection of Atrial Fibrillation Using 1D Convolutional Neural Network	10.3390/s20072136	https://www.mdpi.com/1424-8220/20/7/2136/pdf?version=1586742684	openalex	GPU memory bandwidth bound training convolutional neural network optimization
memoria	0.333	2020	166	Scientific Reports	Identification of Alzheimer's disease using a convolutional neural network model based on T1-weighted magnetic resonance imaging	10.1038/s41598-020-79243-9	https://www.nature.com/articles/s41598-020-79243-9.pdf	openalex	GPU memory bandwidth bound training convolutional neural network optimization
memoria	0.333	2020	71	IEEE Access	A Novel FPGA Accelerator Design for Real-Time and Ultra-Low Power Deep Convolutional Neural Networks Compared With Titan X GPU	10.1109/access.2020.3000009	https://ieeexplore.ieee.org/ielx7/6287639/8948470/09108269.pdf	openalex	GPU memory bandwidth bound training convolutional neural network optimization
kernels	0.333	2020	20	IEEE Access	PID Controller Autotuning Design by a Deterministic Q-SLP Algorithm	10.1109/access.2020.2979810		crossref	cuDNN benchmark algorithm selection convolution autotuning
kernels	0.333	2020	34	Future Generation Computer Systems	A benchmark set of highly-efficient CUDA and OpenCL kernels and its dynamic autotuning with Kernel Tuning Toolkit	10.1016/j.future.2020.02.069		crossref	cuDNN benchmark algorithm selection convolution autotuning
kernels	0.333	2020	34	IEEE Access	Optimal Design of IPMSM for Fuel Cell Electric Vehicles Using Autotuning Elliptical Niching Genetic Algorithm	10.1109/access.2020.3004722		crossref	cuDNN benchmark algorithm selection convolution autotuning
kernels	0.333	2020	0	International Journal of Psychosocial Rehabilitation	Fuzzy Bat Algorithm based Segmentation and Mean Weight Convolution Neural Network (MWCNN) Classification for Lung Images	10.37200/ijpr/v24i5/pr202087		crossref	cuDNN benchmark algorithm selection convolution autotuning
pascal	0.333	2019	261	International Journal of Environmental Research and Public Health	A Deep Learning Model for Automated Sleep Stages Classification Using PSG Signals	10.3390/ijerph16040599	https://www.mdpi.com/1660-4601/16/4/599/pdf?version=1550558108	openalex	GTX 1070 deep learning training performance optimization
memoria	0.333	2019	122	Journal of Imaging Informatics in Medicine	Predicting Breast Cancer Molecular Subtype with MRI Dataset Utilizing Convolutional Neural Network Algorithm	10.1007/s10278-019-00179-2	https://link.springer.com/content/pdf/10.1007/s10278-019-00179-2.pdf	openalex	GPU memory bandwidth bound training convolutional neural network optimization
kernels	0.333	2019	67	IEEE Access	Performance Evaluation of cuDNN Convolution Algorithms on NVIDIA Volta GPUs	10.1109/access.2019.2918851		crossref	cuDNN benchmark algorithm selection convolution autotuning
kernels	0.333	2019	27	Expert Systems	A novel optimal PID controller autotuning design based on the SLP algorithm	10.1111/exsy.12489		crossref	cuDNN benchmark algorithm selection convolution autotuning
kernels	0.333	2019	17	Sensors	Real-Time Model-Free Minimum-Seeking Autotuning Method for Unmanned Aerial Vehicle Controllers Based on Fibonacci-Search Algorithm	10.3390/s19020312		crossref	cuDNN benchmark algorithm selection convolution autotuning
pascal	0.333	2018	663	IEEE Access	DeepAnT: A Deep Learning Approach for Unsupervised Anomaly Detection in Time Series	10.1109/access.2018.2886457	https://ieeexplore.ieee.org/ielx7/6287639/8600701/08581424.pdf	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2018	158	Sensors	Deep Learning-Based Gaze Detection System for Automobile Drivers Using a NIR Camera Sensor	10.3390/s18020456	https://www.mdpi.com/1424-8220/18/2/456/pdf?version=1517909401	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2018	164	Frontiers in Plant Science	Deep Learning: Individual Maize Segmentation From Terrestrial Lidar Data Using Faster R-CNN and Regional Growth Algorithms	10.3389/fpls.2018.00866	https://www.frontiersin.org/articles/10.3389/fpls.2018.00866/pdf	openalex	GTX 1070 deep learning training performance optimization
memoria	0.333	2018	433	Remote Sensing of Environment	An object-based convolutional neural network (OCNN) for urban land use classification	10.1016/j.rse.2018.06.034	https://eprints.lancs.ac.uk/id/eprint/126085/3/OCNN_Manuscript_RSE_Ce_Accepted.pdf	openalex	GPU memory bandwidth bound training convolutional neural network optimization
memoria	0.333	2018	83	Sensors	Partial Discharge Recognition with a Multi-Resolution Convolutional Neural Network	10.3390/s18103512	https://www.mdpi.com/1424-8220/18/10/3512/pdf?version=1539854157	openalex	GPU memory bandwidth bound training convolutional neural network optimization
kernels	0.333	2018	8	IFAC-PapersOnLine	A Robust PID Autotuning Method Applied to the Benchmark PID18	10.1016/j.ifacol.2018.06.148		crossref	cuDNN benchmark algorithm selection convolution autotuning
kernels	0.333	2018	2	SSRN Electronic Journal	Benchmark Selection and Performance	10.2139/ssrn.3228527		crossref	cuDNN benchmark algorithm selection convolution autotuning
pascal	0.333	2017	278	Computational Intelligence and Neuroscience	Deep Learning for Plant Identification in Natural Environment	10.1155/2017/7361042	http://downloads.hindawi.com/journals/cin/2017/7361042.pdf	openalex	GTX 1070 deep learning training performance optimization
pascal	0.333	2016	647	ACM Transactions on Graphics	A deep learning framework for character motion synthesis and editing	10.1145/2897824.2925975	https://www.research.ed.ac.uk/files/25269752/motionsynthesis.pdf	openalex	GTX 1070 deep learning training performance optimization
memoria	0.333	2016	478	Frontiers in Neuroscience	Acceleration of Deep Neural Network Training with Resistive Cross-Point Devices: Design Considerations	10.3389/fnins.2016.00333	https://www.frontiersin.org/articles/10.3389/fnins.2016.00333/pdf	openalex	GPU memory bandwidth bound training convolutional neural network optimization
kernels	0.333	2016	1	International Journal Of Engineering And Computer Science	Analysis Of Genetic Crossover Techniques Based On Roulette Wheel Selection Algorithm And Steady State Selection Algorithm	10.18535/ijecs/v5i1.05		crossref	cuDNN benchmark algorithm selection convolution autotuning
pascal	0.286	2026	0	Teacher Half-Yearly Journal	Deep Learning Models for Flood Detection in Nepal: Challenges and Insights	10.3126/thj.v18i1.97713		crossref	Pascal GP104 half precision FP16 throughput deep learning training
pascal	0.286	2026	4	Precision Engineering	Deep learning-driven virtual phase shifting for enhanced interferometric surface profiling	10.1016/j.precisioneng.2025.10.021		crossref	Pascal GP104 half precision FP16 throughput deep learning training
memoria	0.286	2026	0	Sensors	PyAO: PyTorch-Based Memory-Efficient LLM Training on Ethernet-Interconnected Clusters	10.3390/s26072269		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2026	0	The American Journal of Management and Economics Innovations	Economic Effectiveness of The C5+1 Format for Uzbekistan: Channels of Influence, Outcomes, And Limitations	10.37547/tajmei/volume08issue04-06		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2026	0	Sensors	From Geometric Exploration to Semantic Completion: Scene Exploration Convolution and Large Format Perception for Adverse-Weather UAV Aerial Object Detection	10.3390/s26092802		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2025	0	Scientific Reports	A point cloud segmentation network with hybrid convolution and differential channels	10.1038/s41598-025-95199-0		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2024	12	Procedia Computer Science	Performance Analysis of Deep Learning Algorithms Implemented Using PyTorch in Image Recognition	10.1016/j.procs.2024.10.008		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2024	0	Jurnal Media Elektrik	PERFORMANCE COMPARISON OF FACENET PYTORCH AND KERAS FACENET METHODS FOR MULTI FACE RECOGNITION	10.59562/metrik.v22i1.5899		crossref	channels_last memory format convolution performance PyTorch
pascal	0.286	2023	0	Biomedical Safety &amp; Standards	Pascal Precision Transcatheter Valve Repair System	10.1097/01.bmsas.0000992868.35108.a5		crossref	Pascal GP104 half precision FP16 throughput deep learning training
memoria	0.286	2022	2	International Journal of Database Management Systems	Performance Comparison between Pytorch and Mindspore	10.5121/ijdms.2022.14201		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2021	0	Eskişehir Teknik Üniversitesi Bilim ve Teknoloji Dergisi B - Teorik Bilimler	PRESERVING QUANTUM CORRELATIONS VIA DECOHERENCE CHANNELS WITH MEMORY	10.20290/estubtdb.863650		crossref	channels_last memory format convolution performance PyTorch
pascal	0.286	2019	0	Pathology	Precision cancer medicine – cup half full or cup half empty?	10.1016/j.pathol.2018.12.005		crossref	Pascal GP104 half precision FP16 throughput deep learning training
memoria	0.286	2019	0	International Journal of Machine Learning and Computing	OFF2F: A New Object File Format for Virtual Memory Systems to Support Volatile/non-Volatile Memory-Mixed Environment	10.18178/ijmlc.2019.9.4.815		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2019	8	Journal of Open Source Software	MemCNN: A Python/PyTorch package for creating memory-efficient invertible neural networks	10.21105/joss.01576		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2018	2	Journal of Marketing Channels	Performance implications of store format diversification for international retailers	10.1080/1046669x.2019.1647911		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2018	0	International Journal of Grid and High Performance Computing	GPU Implementation of Image Convolution Using Sparse Model with Efficient Storage Format	10.4018/ijghpc.2018010104		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2017	1	Memory	Do you remember where sounds, pictures and words came from? The role of the stimulus format in object location memory	10.1080/09658211.2017.1300668		crossref	channels_last memory format convolution performance PyTorch
memoria	0.286	2016	1	Memory	Exploring the influence of encoding format on subsequent memory	10.1080/09658211.2016.1206942		crossref	channels_last memory format convolution performance PyTorch
kernels	0.25	2026	1	Electronics	Analyzing the Impact of Kernel Fusion on GPU Tensor Operation Performance: A Systematic Performance Study	10.3390/electronics15051034	https://www.mdpi.com/2079-9292/15/5/1034/pdf?version=1772445352	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2026	0	Information Fusion	FedKSS: One-shot federated learning with kernel space statistics	10.1016/j.inffus.2026.104443		crossref	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2026	0	Computation	Intra-GPU Concurrency in BiCGStab Solvers: Leveraging CUDA Streams for Kernel-Level Parallelism	10.3390/computation14050110		crossref	CUDA kernel fusion reduce launch overhead deep learning
amp	0.25	2025	3	Computers &amp; Fluids	Optimized workload distribution for GPU-accelerated combustion simulations in heterogeneous CPU–GPU architectures	10.1016/j.compfluid.2025.106846		crossref	automatic mixed precision training speedup older GPU architectures
amp	0.25	2025	0	Precision Livestock	Optimizing Animal Classification through Convolutional Neural Networks	10.61356/j.pl.2025.2458		crossref	mixed precision training memory bandwidth bound convolutional networks
kernels	0.25	2025	15	Electronics	Accelerating Deep Learning Inference: A Comparative Analysis of Modern Acceleration Frameworks	10.3390/electronics14152977	https://www.mdpi.com/2079-9292/14/15/2977/pdf?version=1753691267	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2025	16	Journal of Real-Time Image Processing	Energy-aware deep learning for real-time video analysis through pruning, quantization, and hardware optimization	10.1007/s11554-025-01703-0	https://link.springer.com/content/pdf/10.1007/s11554-025-01703-0.pdf	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2025	2	Information Fusion	Multimodal manifold learning using kernel interpolation along geodesic paths	10.1016/j.inffus.2024.102637		crossref	CUDA kernel fusion reduce launch overhead deep learning
amp	0.25	2024	1	Deu Muhendislik Fakultesi Fen ve Muhendislik	Quantitative Performance Analysis of BLAS Libraries on GPU Architectures	10.21205/deufmd.2024267606		crossref	automatic mixed precision training speedup older GPU architectures
amp	0.25	2024	30	Nature Communications	Fast and robust analog in-memory deep neural network training	10.1038/s41467-024-51221-z	https://www.nature.com/articles/s41467-024-51221-z.pdf	openalex	mixed precision training memory bandwidth bound convolutional networks
kernels	0.25	2024	43	Sensors	Intelligent Integrated System for Fruit Detection Using Multi-UAV Imaging and Deep Learning	10.3390/s24061913	https://www.mdpi.com/1424-8220/24/6/1913/pdf?version=1710745657	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2024	5	IEEE Access	How Much Can We Gain From Tensor Kernel Fusion on GPUs?	10.1109/access.2024.3411473	https://doi.org/10.1109/access.2024.3411473	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2024	45	Information Fusion	Incomplete multiview subspace clustering based on multiple kernel low-redundant representation learning	10.1016/j.inffus.2023.102086		crossref	CUDA kernel fusion reduce launch overhead deep learning
amp	0.25	2023	726	Proceedings of the IEEE	Training Spiking Neural Networks Using Lessons From Deep Learning	10.1109/jproc.2023.3308088	https://ieeexplore.ieee.org/ielx7/5/4357935/10242251.pdf	openalex	mixed precision training memory bandwidth bound convolutional networks
kernels	0.25	2023	11	IEEE Transactions on Parallel and Distributed Systems	TurboMGNN: Improving Concurrent GNN Training Tasks on GPU With Fine-Grained Kernel Fusion	10.1109/tpds.2023.3267943	https://ieeexplore.ieee.org/ielx7/71/4359390/10103627.pdf	openalex	CUDA kernel fusion reduce launch overhead deep learning
amp	0.25	2022	6	The Journal of Supercomputing	Using a Multi-GPU node to accelerate the training of Pix2Pix neural networks	10.1007/s11227-022-04354-1	https://link.springer.com/content/pdf/10.1007/s11227-022-04354-1.pdf	openalex	automatic mixed precision training speedup older GPU architectures
amp	0.25	2022	45	Precision Agriculture	Grape leaf disease identification with sparse data via generative adversarial networks and convolutional neural networks	10.1007/s11119-022-09941-z		crossref	mixed precision training memory bandwidth bound convolutional networks
kernels	0.25	2022	6	ACM Transactions on Architecture and Code Optimization	User-driven Online Kernel Fusion for SYCL	10.1145/3571284	https://dl.acm.org/doi/pdf/10.1145/3571284	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2022	20	ISPRS International Journal of Geo-Information	VHRShips: An Extensive Benchmark Dataset for Scalable Deep Learning-Based Ship Detection Applications	10.3390/ijgi11080445	https://www.mdpi.com/2220-9964/11/8/445/pdf?version=1660818291	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2022	6	Zenodo (CERN European Organization for Nuclear Research)	Distributed Deep Learning for Remote Sensing Data Interpretation	10.5281/zenodo.6413871	https://doi.org/10.5281/zenodo.6413871	openalex	CUDA kernel fusion reduce launch overhead deep learning
amp	0.25	2021	55	Microprocessors and Microsystems	Investigating data representation for efficient and reliable Convolutional Neural Networks	10.1016/j.micpro.2021.104318	https://www.sciencedirect.com/science/article/pii/S0141933121004786	openalex	mixed precision training memory bandwidth bound convolutional networks
amp	0.25	2021	14	Optical Memory and Neural Networks	Improving the Performance of Convolutional Neural Networks for Image Classification	10.3103/s1060992x21010100		crossref	mixed precision training memory bandwidth bound convolutional networks
amp	0.25	2020	261	Communications of the ACM	A domain-specific supercomputer for training deep neural networks	10.1145/3360307	https://dl.acm.org/doi/pdf/10.1145/3360307	openalex	mixed precision training memory bandwidth bound convolutional networks
kernels	0.25	2020	0	Journal of Digital Contents Society	Software Tool to Separate CUDA Kernel for Effective CUDA Debugging	10.9728/dcs.2020.21.2.373		crossref	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2019	9	Concurrency and Computation Practice and Experience	Performance analysis and optimization for scalable deployment of deep learning models for country‐scale settlement mapping on Titan supercomputer	10.1002/cpe.5305	https://www.osti.gov/servlets/purl/1511944	openalex	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2019	1	Case Medical Research	Deep-Learning Image Reconstruction in CCTA	10.31525/ct1-nct03980470		crossref	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2019	0	Case Medical Research	Deep Learning Algorithm for Recognition of Colonic Segments.	10.31525/ct1-nct04087824		crossref	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2019	0	Case Medical Research	Quality Measurement of Esophagogastroduodenoscopy Using Deep Learning Models	10.31525/ct1-nct03883035		crossref	CUDA kernel fusion reduce launch overhead deep learning
kernels	0.25	2019	0	Case Medical Research	Optimization of Skin Preparation to Reduce Cutibacterium Acnes Colonization in Superficial and Deep Samples During Prosthetic Shoulder Surgery in Male Patients	10.31525/ct1-nct04028401		crossref	CUDA kernel fusion reduce launch overhead deep learning
amp	0.25	2018	0	Journal of Mechanical Engineering	Study on GPU Parallel Speedup and Application of FE-EFG Coupling Method	10.3901/jme.2018.011.197		crossref	automatic mixed precision training speedup older GPU architectures
amp	0.25	2018	12	Bioinformatics	YAMDA: thousandfold speedup of EM-based motif discovery using deep learning libraries and GPU	10.1093/bioinformatics/bty396		crossref	automatic mixed precision training speedup older GPU architectures
amp	0.25	2018	70	Physical Review X	Architectures for Quantum Simulation Showing a Quantum Speedup	10.1103/physrevx.8.021010		crossref	automatic mixed precision training speedup older GPU architectures
amp	0.25	2018	185	ACM Computing Surveys	Toolflows for Mapping Convolutional Neural Networks on FPGAs	10.1145/3186332	https://dl.acm.org/doi/pdf/10.1145/3186332	openalex	mixed precision training memory bandwidth bound convolutional networks
kernels	0.25	2017	0	International Journal of Recent Trends in Engineering and Research	DIFFERENT TECHNIQUES TO REDUCE ROUTING OVERHEAD IN MANET	10.23883/ijrter.2017.3111.wdu5b		crossref	CUDA kernel fusion reduce launch overhead deep learning
memoria	0.222	2020	101	IEEE Access	Hyperspectral Band Selection Using Attention-Based Convolutional Neural Networks	10.1109/access.2020.2977454	https://ieeexplore.ieee.org/ielx7/6287639/8948470/09019632.pdf	openalex	GPU memory bandwidth bound training convolutional neural network optimization
memoria	0.222	2019	171	IEEE Access	Deep Unified Model For Face Recognition Based on Convolution Neural Network and Edge Computing	10.1109/access.2019.2918275	https://ieeexplore.ieee.org/ielx7/6287639/8600701/08721062.pdf	openalex	GPU memory bandwidth bound training convolutional neural network optimization
