theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
method_relief	sky view factor openness archaeological topography	openalex	Mapping Relict Charcoal Hearths in New England Using Deep Convolutional Neural Networks and LiDAR Data	2021	Remote Sensing	25	yes	10.3390/rs13224630	https://www.mdpi.com/2072-4292/13/22/4630/pdf?version=1637148653	en	Advanced deep learning methods combined with regional, open access, airborne Light Detection and Ranging (LiDAR) data have great potential to study the spatial extent of historic land use features preserved under the forest canopy throughout New England, a region in the northeastern United States. Mapping anthropogenic features plays a key role in understanding historic land use dynamics during the 17th to early 20th centuries, however previous studies have primarily used manual or semi-automated digitization methods, which are time consuming for broad-scale mapping. This study applies fully-automated deep convolutional neural networks (i.e., U-Net) with LiDAR derivatives to identify relict charcoal hearths (RCHs), a type of historical land use feature. Results show that slope, hillshade, and Visualization for Archaeological Topography (VAT) rasters work well in six localized test regions (spatial scale: &lt;1.5 km2, best F1 score: 95.5%), but also at broader extents at the town level (spatial scale: 493 km2, best F1 score: 86%). The model performed best in areas with deciduous forest and high slope terrain (e.g., &gt;15 degrees) (F1 score: 86.8%) compared to coniferous forest and low slope terrain (e.g., &lt;15 degrees) (F1 score: 70.1%). Overall, our results contribute to current methodological discussions regarding automated extraction of historical cultural features using deep learning and LiDAR.
method_validation	spatial cross validation autocorrelation remote sensing	openalex	Role of Sampling Design When Predicting Spatially Dependent Ecological Data With Remote Sensing	2020	IEEE Transactions on Geoscience and Remote Sensing	25	yes	10.1109/tgrs.2020.2989216	https://ris.utwente.nl/ws/files/249454743/Rocha_2020_Role_of_sampling_design_when_predic.pdf	en	Remote sensing opens opportunities to assess spatial patterns on ecological data for a wide range of ecosystems. This information can be used to more effectively design sampling strategies for fieldwork, either to capture the maximum spatial dependence related to the ecological data or to completely avoid it. The sampling design and the autocorrelation observed in the field will determine whether there is a need to use a spatial model to predict ecological data accurately. In this article, we show the effects of different sampling designs on predictions of a plant trait, as an example of an ecological variable, using a set of simulated hyperspectral data with an increasing range of spatial autocorrelation. Our findings show that when the sample is designed to estimate population parameters such as mean and variance, a random design is appropriate even where there is strong spatial autocorrelation. However, in remote sensing applications, the aim is usually to predict characteristics of unsampled locations using spectral information. In this case, regular sampling is a more appropriated design. Sampling based on close pairs of points and clustered over a regular design may improve the accuracy of the training model, but this design generalizes poorly. The use of spatially explicit models improves the prediction accuracy significantly in landscapes with strong spatial dependence. However, such models have low generalization capacities to extrapolate to other landscapes with different spatial patterns. When the combination of design and size results in sample distances similar to the range of the spatial dependence in the field, it increases predictions uncertainty.
method_validation	spatial cross validation autocorrelation remote sensing	openalex	Mapping pollination types with remote sensing	2016	Journal of Vegetation Science	25	yes	10.1111/jvs.12421	https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jvs.12421	en	Abstract Questions Pollination is an ecosystem function that varies at local spatial scales. Remote sensing may help to quantify and map the resulting patterns for a better understanding of ecosystem functioning. This task is challenging because the signal measured by sensors is dominated by leaf and canopy optical traits that determine the vegetation spectrum. No direct influence of pollination types (i.e. wind, insect and self‐pollination) can be expected. We thus ask: (1) how strongly are pollination types at the community level linked with optical traits; and (2) do these links allow us to map spatial patterns of pollination types with remote sensing data? Location Mires and Molinia grasslands in Bavaria, southern Germany. Methods We sampled vascular plant species composition, as well as traits related to optical spectral signals, for 100 plots. Information on pollination types and additional optical traits were compiled from established plant trait databases. Simultaneously with the field sampling, image data of the study site were acquired using the airborne sensor AISA Dual. We tested for correlations between pollination types and optical traits. Based on these results, we regressed the plot‐based information on pollination types against the corresponding spectral signal extracted from the image data. We inverted the models using the image in order to obtain maps of the pollination type distribution across the study site. Results In our study site, pollination types and optical traits were significantly correlated, up to R = −0.813 in the case of wind pollination and leaf dry matter content. These relations are, however, not necessarily transferable to other ecosystems, phenological stages and spatial scales, and their physical interpretation requires careful consideration. We were able to statistically model the spatial distribution of pollination types with a RMSE &lt; 10.5%. The resulting maps provide detailed insights into the spatial distribution of pollination types at the community level. Conclusions The results show that pollination types are indeed related to canopy reflectance in a way that allows their mapping using remote sensing. More research is needed in order to improve our knowledge about transferable relations between pollination types and plant traits in other ecosystems and at different phenological stages.
method_validation	positive unlabeled learning archaeological prediction	openalex	Algorithmic Identification of Looted Archaeological Sites from Space	2017	Frontiers in ICT	25	yes	10.3389/fict.2017.00004	https://www.frontiersin.org/articles/10.3389/fict.2017.00004/pdf	en	In response to widespread looting of archaeological sites, archaeologists have used satellite imagery to enable the investigation of looting of affected archaeological sites. Such analyses often require time-consuming direct human interpretation of images, with the potential for human-induced error. We introduce a novel automated image processing mechanism applied to the analysis of very high resolution panchromatic satellite images, and demonstrate its ability to identify damage at archaeological sites with high accuracy and low false-positive rates compared to standard image classification methods. This has great potential for large scale applications whereby country-wide satellite datasets can be batch processed to find looting hotspots. Time is running out for many archaeological sites in the Middle East and elsewhere, and this mechanism fills a needed gap for locating looting damage in a cost and time efficient manner, with potential global applications.
spectral	hyperspectral imagery archaeological crop marks	openalex	On the LiDAR contribution for landscape archaeology and palaeoenvironmental studies: the case study of Bosco dell'Incoronata (Southern Italy)	2010	Advances in geosciences	25	yes	10.5194/adgeo-24-125-2010	https://adgeo.copernicus.org/articles/24/125/2010/adgeo-24-125-2010.pdf	en	Abstract. This paper focuses on the potential of the latest generation of Airborne laser scanning (ALS) for the detection and the spatial characterization of microtopographic relief linked to ancient landscapes and palaeoenvironmental features. ALS is an optical measurement technique for obtaining high-precision information about the Earth's surface including basic terrain mapping (Digital terrain model, bathymetry, corridor mapping), vegetation cover (forest assessment and inventory), coastal, and urban areas. Recent studies examined the possibility of using ALS in archaeological investigations to identify earthworks, although the ability of ALS measurements in this context has not yet been studied in detail. In this study, the investigations based on ALS survey and aerial photos were carried out for the natural protected area, Bosco dell'Incoronata in the Apulia Region (Southern Italy). The investigated area is an important site from the naturalistic, historic and archaeological point of view. It is an ancient lowland forest, still present in the medieval time, which has been characterized by a long and intensive human activity from Neolithic to Middle Ages. The LiDAR based analysis allowed us to identify features not visible from ground or from optical data set because hidden by forest canopy and dense understory. The DTM enabled us to identify some microtopographic relief linked to traces of past landscapes, as in the case of the Cervaro paleaoriverbed. It is quite interesting to note that the river changed many times from North to South side compared to the present stream, and traces of past human activities can be still evident close to the diverse paleaoriverbeds. Nevertheless, intensive and systematic study of the ancient landscapes of the Bosco dell'Incoronata is just beginning and so far questions tend to be raised rather than answered. The current study emphasizes the potential of aerial LiDAR (Light Detection And Ranging) survey for detecting surface discontinuities and microtopographic relief linked to palaeoenvironmental features, even hidden by under dense canopy and understory.
spectral	hyperspectral imagery archaeological crop marks	openalex	Multitemporal–Multispectral UAS Surveys for Archaeological Research: The Case Study of San Vincenzo Al Volturno (Molise, Italy)	2021	Remote Sensing	25	yes	10.3390/rs13142719	https://www.mdpi.com/2072-4292/13/14/2719/pdf?version=1625909153	en	Unmanned aerial vehicles are currently the most used solution for cultural heritage in the field of close range and low altitude acquisitions. This work shows data acquired by multitemporal and multispectral aerial surveys in the archaeological site of San Vincenzo al Volturno (Molise, Italy). The site is one of the most important medieval archaeological sites in the world. It is a monastic settlement that was particularly rich during the early Middle Ages, and is famous for its two full-frescoed crypts which represent a milestone in the history of medieval art. Thanks to the use of multispectral aerial photography at different times of the year, an area not accessible to archaeological excavation has been investigated. To avoid redundancy of information and reduce the number of data to be analysed, a method based on spectral and radiometric enhancement techniques combined with a selective principal component analysis was used for the identification of useful information. The combination of already published archaeological data and new remote sensing discoveries, has allowed to better define the situation of the abbey during the building phases of the 8th/9th century and 11th century, confirming and adding new data to the assumptions made by archaeologists.
spectral	multispectral Sentinel-2 archaeological prospection tumuli	openalex	Resilience, innovation and collapse of settlement networks in later Bronze Age Europe: New survey data from the southern Carpathian Basin	2023	PLoS ONE	25	yes	10.1371/journal.pone.0288750	https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0288750&type=printable	en	Societies of the later Early to Middle Bronze Age (ca. 2200-1600 BC) in the Carpathian Basin exhibited complex, hierarchical and regionally influential socio-political organisation that came to an abrupt end in the 16th century BC. Considered a collapse by some, this change was characterised by abandonment of virtually all central places / nodes in settlement networks. Until recently, the complexity that characterised the period was believed to have substantially diminished alongside depopulation. This model was reinforced by a combination of the loss of established external networks and low-resolution knowledge of where and how people lived in the first stages of the Late Bronze Age (between 1600 and 1200 BC). We contest the idea of a diminished Late Bronze Age and argue that a fully opposite trajectory can be identified-increased scale, complexity and density in settlement systems and intensification of long-distance networks. We present results of a settlement survey in the southern Pannonian Plain using remote and pedestrian prospection, augmented by small-scale excavations. New absolute dates are used to define the occupational history of sites dating primarily between 1500-1200 BC. We argue that climate change played a substantial role in in the transformation of settlement networks, creating a particular ecological niche enabling societies to thrive. New and specific forms of landscape exploitation developed that were characterised by proximity to wetlands and minor watercourses. In this context, the largest monuments of Bronze Age Europe were created and inhabited. In considering the origins and demise of these megasites and related settlements, we provide a new model for Late Bronze Age societies in the Carpathian Basin and their regional relevance.
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Automatic detection of burial mounds (kurgans) in the Altai Mountains	2021	ISPRS Journal of Photogrammetry and Remote Sensing	24		10.1016/j.isprsjprs.2021.05.010		en	
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Possible Sources of Meteoritic Material from Hopewell Indian Burial Mounds	1969	Nature	24		10.1038/222022a0		en	
archaeology_discrimination	morphometric classification archaeological earthworks	openalex	Geomorphometric Methods for Burial Mound Recognition and Extraction from High-Resolution LiDAR DEMs	2020	Sensors	24	yes	10.3390/s20041192	https://www.mdpi.com/1424-8220/20/4/1192/pdf?version=1582289092	en	Archaeological topography identification from high-resolution DEMs (Digital Elevation Models) is a current method that is used with high success in archaeological prospecting of wide areas. I present a methodology through which burial mounds (tumuli) from LiDAR (Light Detection And Ranging) DEMS can be identified. This methodology uses geomorphometric and statistical methods to identify with high accuracy burial mound candidates. Peaks, defined as local elevation maxima are found as a first step. In the second step, local convexity watershed segments and their seeds are compared with positions of local peaks and the peaks that correspond or have in vicinity local convexity segments seeds are selected. The local convexity segments that correspond to these selected peaks are further fed to a Random Forest algorithm together with shape descriptors and descriptive statistics of geomorphometric variables in order to build a model for the classification. Multiple approaches to tune and select the proper training dataset, settings, and variables were tested. The validation of the model was performed on the full dataset where the training was performed and on an external dataset in order to test the usability of the method for other areas in a similar geomorphological and archaeological setting. The validation was performed against manually mapped, and field checked burial mounds from two neighbor study areas of 100 km2 each. The results show that by training the Random Forest on a dataset composed of between 75% and 100% of the segments corresponding to burial mounds and ten times more non-burial mounds segments selected using Latin hypercube sampling, 93% of the burial mound segments from the external dataset are identified. There are 42 false positive cases that need to be checked, and there are two burial mound segments missed. The method shows great promise to be used for burial mound detection on wider areas by delineating a certain number of tumuli mounds for model training.
method_detection	archaeological site detection deep learning LiDAR	openalex	Geomorphometric Methods for Burial Mound Recognition and Extraction from High-Resolution LiDAR DEMs	2020	Sensors	24	yes	10.3390/s20041192	https://www.mdpi.com/1424-8220/20/4/1192/pdf?version=1582289092	en	Archaeological topography identification from high-resolution DEMs (Digital Elevation Models) is a current method that is used with high success in archaeological prospecting of wide areas. I present a methodology through which burial mounds (tumuli) from LiDAR (Light Detection And Ranging) DEMS can be identified. This methodology uses geomorphometric and statistical methods to identify with high accuracy burial mound candidates. Peaks, defined as local elevation maxima are found as a first step. In the second step, local convexity watershed segments and their seeds are compared with positions of local peaks and the peaks that correspond or have in vicinity local convexity segments seeds are selected. The local convexity segments that correspond to these selected peaks are further fed to a Random Forest algorithm together with shape descriptors and descriptive statistics of geomorphometric variables in order to build a model for the classification. Multiple approaches to tune and select the proper training dataset, settings, and variables were tested. The validation of the model was performed on the full dataset where the training was performed and on an external dataset in order to test the usability of the method for other areas in a similar geomorphological and archaeological setting. The validation was performed against manually mapped, and field checked burial mounds from two neighbor study areas of 100 km2 each. The results show that by training the Random Forest on a dataset composed of between 75% and 100% of the segments corresponding to burial mounds and ten times more non-burial mounds segments selected using Latin hypercube sampling, 93% of the burial mound segments from the external dataset are identified. There are 42 false positive cases that need to be checked, and there are two burial mound segments missed. The method shows great promise to be used for burial mound detection on wider areas by delineating a certain number of tumuli mounds for model training.
method_detection	archaeological site detection deep learning LiDAR	openalex	Assessing the Utility of Open-Access Bathymetric Data for Shipwreck Detection in the United States	2020	Heritage	24	yes	10.3390/heritage3020022	https://www.mdpi.com/2571-9408/3/2/22/pdf?version=1592479190	en	Investigation of submerged cultural heritage is an important area of archeological focus. However, the expense of acquiring the necessary data to conduct studies of underwater landscapes is often prohibitive to many researchers. Within the United States, highly resolved bathymetric data are openly available from governmental agencies, and yet little to no marine archaeological exploration has occurred using this information. Here, we investigate the archaeological utility of freely available bathymetric datasets from the National Oceanic and Atmospheric Administration (NOAA) in the United States. These datasets have not previously been utilized for archaeological publications, and include swath bathymetric and topographic LiDAR data, which are widely used by marine archaeologists. We present three case studies from Long Island, New York, coastal Massachusetts (on the Eastern coast of North America), and New Orleans (on the Gulf Coast of North America) to demonstrate the potential of this open-access information for locating shipwreck sites. Results indicate that shipwrecks at varying levels of preservation can be identified at depths up to 160 m, and that even in extremely turbid waters, bathymetric LiDAR can detect some wreckage. Following this assessment, we develop an automated shipwreck detection procedure using an inverse depression analysis. Our results are promising for automated detection methods in marine archaeology research. We argue that archaeologists in the United States should take advantage of these freely available data, as it is possible that these bathymetric data can be used for detection and conservation of cultural and environmental resources even without large funding acquisitions.
method_relief	local relief model visualisation LiDAR archaeology	openalex	Geomorphometric Methods for Burial Mound Recognition and Extraction from High-Resolution LiDAR DEMs	2020	Sensors	24	yes	10.3390/s20041192	https://www.mdpi.com/1424-8220/20/4/1192/pdf?version=1582289092	en	Archaeological topography identification from high-resolution DEMs (Digital Elevation Models) is a current method that is used with high success in archaeological prospecting of wide areas. I present a methodology through which burial mounds (tumuli) from LiDAR (Light Detection And Ranging) DEMS can be identified. This methodology uses geomorphometric and statistical methods to identify with high accuracy burial mound candidates. Peaks, defined as local elevation maxima are found as a first step. In the second step, local convexity watershed segments and their seeds are compared with positions of local peaks and the peaks that correspond or have in vicinity local convexity segments seeds are selected. The local convexity segments that correspond to these selected peaks are further fed to a Random Forest algorithm together with shape descriptors and descriptive statistics of geomorphometric variables in order to build a model for the classification. Multiple approaches to tune and select the proper training dataset, settings, and variables were tested. The validation of the model was performed on the full dataset where the training was performed and on an external dataset in order to test the usability of the method for other areas in a similar geomorphological and archaeological setting. The validation was performed against manually mapped, and field checked burial mounds from two neighbor study areas of 100 km2 each. The results show that by training the Random Forest on a dataset composed of between 75% and 100% of the segments corresponding to burial mounds and ten times more non-burial mounds segments selected using Latin hypercube sampling, 93% of the burial mound segments from the external dataset are identified. There are 42 false positive cases that need to be checked, and there are two burial mound segments missed. The method shows great promise to be used for burial mound detection on wider areas by delineating a certain number of tumuli mounds for model training.
method_relief	local relief model visualisation LiDAR archaeology	openalex	Assessing the Utility of Open-Access Bathymetric Data for Shipwreck Detection in the United States	2020	Heritage	24	yes	10.3390/heritage3020022	https://www.mdpi.com/2571-9408/3/2/22/pdf?version=1592479190	en	Investigation of submerged cultural heritage is an important area of archeological focus. However, the expense of acquiring the necessary data to conduct studies of underwater landscapes is often prohibitive to many researchers. Within the United States, highly resolved bathymetric data are openly available from governmental agencies, and yet little to no marine archaeological exploration has occurred using this information. Here, we investigate the archaeological utility of freely available bathymetric datasets from the National Oceanic and Atmospheric Administration (NOAA) in the United States. These datasets have not previously been utilized for archaeological publications, and include swath bathymetric and topographic LiDAR data, which are widely used by marine archaeologists. We present three case studies from Long Island, New York, coastal Massachusetts (on the Eastern coast of North America), and New Orleans (on the Gulf Coast of North America) to demonstrate the potential of this open-access information for locating shipwreck sites. Results indicate that shipwrecks at varying levels of preservation can be identified at depths up to 160 m, and that even in extremely turbid waters, bathymetric LiDAR can detect some wreckage. Following this assessment, we develop an automated shipwreck detection procedure using an inverse depression analysis. Our results are promising for automated detection methods in marine archaeology research. We argue that archaeologists in the United States should take advantage of these freely available data, as it is possible that these bathymetric data can be used for detection and conservation of cultural and environmental resources even without large funding acquisitions.
spectral	hyperspectral imagery archaeological crop marks	openalex	Optimal Spectral Domain Selection for Maximizing Archaeological Signatures: Italy Case Studies	2009	Sensors	24	yes	10.3390/s90301754	https://www.mdpi.com/1424-8220/9/3/1754/pdf?version=1403311351	en	Different landscape elements, including archaeological remains, can be automatically classified when their spectral characteristics are different, but major difficulties occur when extracting and classifying archaeological spectral features, as archaeological remains do not have unique shape or spectral characteristics. The spectral anomaly characteristics due to buried remains depend strongly on vegetation cover and/or soil types, which can make feature extraction more complicated. For crop areas, such as the test sites selected for this study, soil and moisture changes within near-surface archaeological deposits can influence surface vegetation patterns creating spectral anomalies of various kinds. In this context, this paper analyzes the usefulness of hyperspectral imagery, in the 0.4 to 12.8 μm spectral region, to identify the optimal spectral range for archaeological prospection as a function of the dominant land cover. MIVIS airborne hyperspectral imagery acquired in five different archaeological areas located in Italy has been used. Within these archaeological areas, 97 test sites with homogenous land cover and characterized by a statistically significant number of pixels related to the buried remains have been selected. The archaeological detection potential for all MIVIS bands has been assessed by applying a Separability Index on each spectral anomaly-background system of the test sites. A scatterplot analysis of the SI values vs. the dominant land cover fractional abundances, as retrieved by spectral mixture analysis, was performed to derive the optimal spectral ranges maximizing the archaeological detection. This work demonstrates that whenever we know the dominant land cover fractional abundances in archaeological sites, we can a priori select the optimal spectral range to improve the efficiency of archaeological observations performed by remote sensing data.
spectral	hyperspectral imagery archaeological crop marks	openalex	Potential of Virtual Earth Observation Constellations in Archaeological Research	2019	Sensors	24	yes	10.3390/s19194066	https://www.mdpi.com/1424-8220/19/19/4066/pdf?version=1569218092	en	"Earth observation sensors continually provide datasets with different spectral and spatial characteristics, while a series of pre- and postprocessing techniques are needed for calibration purposes. Nowadays, a variety of satellite images have become accessible to researchers, while big data cloud platforms allow them to deal with an extensive number of datasets. However, there is still difficulty related to these sensors meeting specific needs and challenges such as those of cultural heritage and supporting archaeological research world-wide. The harmonization and synergistic use of different sensors can be used in order to maximize the impact of earth observation sensors and enhance their benefit to the scientific community. In this direction, the Committee on Earth Observation Satellites (CEOS) has proposed the concept of virtual constellations, which is defined as ""a coordinated set of space and/or ground segment capabilities from different partners that focuses on observing a particular parameter or set of parameters of the Earth system"". This paper provides an overview of existing and future earth observation sensors, the various levels of interoperability as proposed by Wulder et al., and presents some preliminary results from the Thessalian plain in Greece using integrated optical and radar Sentinel images. The potential for archaeolandscape studies using virtual constellations is discussed here."
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Discernibility of Burial Mounds in High-Resolution X-Band SAR Images for Archaeological Prospections in the Altai Mountains	2016	Remote Sensing	23		10.3390/rs8100817		en	 The Altai Mountains are a heritage-rich archaeological landscape with monuments in almost every valley. Modern nation state borders dissect the region and limit archaeological landscape analysis to intra-national areas of interest. Remote sensing can help to overcome these limitations. Due to its high precision, Synthetic Aperture Radar (SAR) data can be a very useful tool for supporting archaeological prospections, but compared to optical imagery, the detectability of sites of archaeological interest is limited. We analyzed the limitations of SAR using TerraSAR-X images in different modes. Based on ground truth, the discernibility of burial mounds was analyzed in different SAR acquisition modes. We show that very-high-resolution TerraSAR-X staring spotlight images are very well suited for the task, with &gt;75% of the larger mounds being discernible, while in images with a lower spatial resolution only a few large sites can be detected, at rates below 50%. 
archaeology_discrimination	distinguishing burial mounds from hillforts remote sensing	crossref	Identification of Leveled Archeological Mounds (Höyük) in the Alluvial Plain of the Ceyhan River (Southern Turkey) by Satellite Remote-Sensing Analyses	2018	Remote Sensing	23		10.3390/rs10020241		en	 The alluvial plain of the Ceyhan River (SE Turkey) has been populated since the Neolithic. In 1954, Marjory Veronica Seton-Williams described for this area several archeological mounds (höyük), which are the remains of ancient settlements. Today, according to the archeological research carried out in the area, some of these mounds result to have been leveled by agricultural activities. In this work, we identified many color anomalies by low-cost remote-sensing analyses of satellite images. We checked the nature of these anomalies in a dedicated survey and we found a good correspondence between color anomalies and archeological remains consistent with leveled höyük. We compared the grain size and chemical characteristics of the soil collected inside the color anomalies with the soil collected in other areas of the alluvial plain. We found irrelevant differences in grain-size characteristics, but a higher content of CaCO3 in soils collected inside the anomalies with respect to those collected outside. Therefore, the content of CaCO3 could be considered the feature that makes the color anomalies visible. The reason for this higher content of CaCO3 is related to the anthropogenic material used in the different phases of höyük growth. This work suggests a low-cost analysis useful for rapid identification and preservation of archeological information on the history of Mediterranean settlement. 
archaeology_discrimination	morphometric classification archaeological earthworks	openalex	Locating Charcoal Production Sites in Sweden Using LiDAR, Hydrological Algorithms, and Deep Learning	2021	Remote Sensing	23	yes	10.3390/rs13183680	https://www.mdpi.com/2072-4292/13/18/3680/pdf?version=1631696844	en	Over the past several centuries, the iron industry played a central role in the economy of Sweden and much of northern Europe. A crucial component of iron manufacturing was the production of charcoal, which was often created in charcoal piles. These features are visible in LiDAR (light detection and ranging) datasets. These charcoal piles vary in their morphology by region, and training data for some feature types are severely lacking. Here, we investigate the potential for machine automation to aid archaeologists in recording charcoal piles with limited training data availability in a forested region of Jönköping County, Sweden. We first use hydrological depression algorithms to conduct a preliminary assessment of the study region and compile suitable training data for charcoal production sites. Then, we use these datasets to train a series of RetinaNet deep learning models, which are less computationally expensive than many popular deep learning architectures (e.g., R-CNNs), allowing for greater usability. Together, our results demonstrate how charcoal piles can be automatically extracted from LiDAR datasets, which has great implications for improving our understanding of the long-term environmental impact of the iron industry across Northern Europe. Furthermore, our workflow for developing and implementing deep learning models for archaeological research can expand the use of such methods to regions that lack suitable training data.
method_detection	archaeological site detection deep learning LiDAR	openalex	Locating Charcoal Production Sites in Sweden Using LiDAR, Hydrological Algorithms, and Deep Learning	2021	Remote Sensing	23	yes	10.3390/rs13183680	https://www.mdpi.com/2072-4292/13/18/3680/pdf?version=1631696844	en	Over the past several centuries, the iron industry played a central role in the economy of Sweden and much of northern Europe. A crucial component of iron manufacturing was the production of charcoal, which was often created in charcoal piles. These features are visible in LiDAR (light detection and ranging) datasets. These charcoal piles vary in their morphology by region, and training data for some feature types are severely lacking. Here, we investigate the potential for machine automation to aid archaeologists in recording charcoal piles with limited training data availability in a forested region of Jönköping County, Sweden. We first use hydrological depression algorithms to conduct a preliminary assessment of the study region and compile suitable training data for charcoal production sites. Then, we use these datasets to train a series of RetinaNet deep learning models, which are less computationally expensive than many popular deep learning architectures (e.g., R-CNNs), allowing for greater usability. Together, our results demonstrate how charcoal piles can be automatically extracted from LiDAR datasets, which has great implications for improving our understanding of the long-term environmental impact of the iron industry across Northern Europe. Furthermore, our workflow for developing and implementing deep learning models for archaeological research can expand the use of such methods to regions that lack suitable training data.
method_detection	archaeological site detection deep learning LiDAR	openalex	Implementing State-of-the-Art Deep Learning Approaches for Archaeological Object Detection in Remotely-Sensed Data: The Results of Cross-Domain Collaboration	2021	Journal of Computer Applications in Archaeology	23	yes	10.5334/jcaa.78	http://journal.caa-international.org/articles/10.5334/jcaa.78/galley/118/download/	en	The ever-increasing amount of remotely-sensed data pertaining to archaeology renders human-based analysis unfeasible, especially considering the expert knowledge required to correctly identify structures and objects in these type of data. Therefore, robust and reliable computer-based object detectors are needed, which can deal with the unique challenges of not only remotely-sensed data, but also of the archaeological detection task. In this research – across-domain collaboration between archaeology and computer science — the latest developments in object detection and Deep Learning — for both natural and satellite imagery — are used to develop an object detection approach, based on the YOLOv4 framework, and modified to the specific task of detecting archaeology in remotely-sensed LiDAR data from theVeluwe(the Netherlands). Experiments show that a general version of the YOLOv4 architecture outperforms current object detection workflows used in archaeology, while the modified version of YOLOv4, geared towards the archaeological task, reaches even higher performance. The research shows the potential and benefit of cross-domain collaboration, where expert knowledge from different research fields is used to create a more reliable detector.
method_detection	archaeological site detection deep learning LiDAR	openalex	Detection of Archaeological Surface Ceramics Using Deep Learning Image-Based Methods and Very High-Resolution UAV Imageries	2021	Land	23	yes	10.3390/land10121365	https://www.mdpi.com/2073-445X/10/12/1365/pdf?version=1639144226	en	Mapping surface ceramics through systematic pedestrian archaeological survey is considered a consistent method to recover the cultural biography of sites within a micro-region. Archaeologists nowadays conduct surface survey equipped with navigation devices counting, documenting, and collecting surface archaeological potsherds within a set of plotted grids. Recent advancements in unmanned aerial vehicles (UAVs) and image processing analysis can be utilised to support such surface archaeological investigations. In this study, we have implemented two different artificial intelligence image processing methods over two areas of interest near the present-day village of Kophinou in Cyprus, in the Xeros River valley. We have applied a random forest classifier through the Google Earth Engine big data cloud platform and a Single Shot Detector neural network in the ArcGIS Pro environment. For the first case study, the detection was based on red–green–blue (RGB) high-resolution orthophotos. In contrast, a multispectral camera covering both the visible and the near-infrared parts of the spectrum was used in the second area of investigation. The overall results indicate that such an approach can be used in the future as part of ongoing archaeological pedestrian surveys to detect scattered potsherds in areas of archaeological interest, even if pottery shares a very high spectral similarity with the surface.
method_detection	archaeological site detection deep learning LiDAR	openalex	Reproduction of Road Scenarios for Simulated Driving Using LiDar Surveying Technique	2024	Machines	23	yes	10.3390/machines13010004	https://www.mdpi.com/2075-1702/13/1/4/pdf?version=1735114323	en	Nowadays, driving simulation devices represent a continuously evolving and developing area in the world of virtual reality. One of the fundamental elements in the design of driving software is the track model. This work aims to study the use of advanced technologies for the three-dimensional modeling of a racing track in a driving simulator. Specifically, it employs the LiDAR methodology to acquire the three-dimensional coordinates of a 1 km long circuit located on the Fisciano campus of the University of Salerno. The purpose of this work is to explain and present a novel track acquisition and modeling methodology within the realm of simulated driving reality. Following the study, the Virtual Reality Laboratory’s driving simulator at the Department of Industrial Engineering conducted tests to validate the proposed circuit model. The test rides analyzed the realism of the driving experience, thereby validating the proposed track model. This phase was complemented by a series of proposals for possible future developments in the field of three-dimensional modeling applied to driving simulation and beyond. In the end, the 3D model obtained demonstrated the high definition of the acquired result and the speed with which multiple data were obtained simultaneously, thanks to the laser scanner used.
method_relief	multi-scale relief model MSRM archaeological prospection	crossref	Polarimetric Multifrequency and Multi‐incidence SAR Sensors Analysis for Archaeological Purposes	2013	Archaeological Prospection	23		10.1002/arp.1448		en	 ABSTRACT  The aim of the present work was to compare Advanced Land Observing Satellite (ALOS) Phased Array type L‐band Synthetic Aperture Radar (PALSAR) with RADARSAT‐2 C‐band satellite in order to identify the most suitable method for the detection of ground anomalies due to the presence of shallow underground archaeological structures. This comparison was performed over two UNESCO archaeological sites: Djebel Barkal (northern province of Meroe, Sudan) and Samarra (130 km north of Bagdad, Iraq). The choice of these two cultural sites was motivated by their position in a desert area (especially the Djebel Barkal site) where soil moisture has smaller impact on radar wave penetration, thus not compromising data interpretation. The largest difference between the satellites is the spatial resolution, around 20 m for the PALSAR sensor and 9 m for the RADARSAT‐2 satellite. Given the importance of spatial resolution for archaeological purposes, that difference is balanced by the wave band utilized, which can be translated in differences in soil penetration. However, the quite superficial remains in both the sites give different but complementary responses. Polarimetric SAR data were analysed with PolSARpro software, and all the products were then compared with archaeological maps and available optical satellite images, used as a basis for the georeferencing process. This work constitutes a fundamental step in archaeological research toward a correct interpretation of all the scattering mechanisms above or around ancient structures. Additional information, such as meteorological conditions where available and archaeological maps (that can be consulted from the UNESCO website), was used as a support for interpretation of the archaeological areas; in the case of the Iraqi city of Samarra and of the archaeological area of Gebel Barkal, ground‐truth surveys  in situ  are not allowed for political reasons. Copyright © 2013 John Wiley &amp; Sons, Ltd. 
