theme	query	source	title	year	venue	cited_by	is_oa	doi	pdf_url	language	abstract
3_prior_shift	calibration under class imbalance neural network	crossref	Resampling Neural Network Untuk Penanganan Class Imbalance Pada Prediksi Klaim Asuransi	2020	Teknois : Jurnal Ilmiah Teknologi Informasi dan Sains	0		10.36350/jbs.v10i1.78			Algoritma Neural Network memiliki kelebihan akan tingkat akurasi perhitungan yang lebih baik dari algoritma lain karena proses perhitungan dilakukan berulang-ulang sehingga membutuhkan waktu yang lebih lama dalam memproses atau men-training data. Namun algoritma ini juga sangat sensitive terhadap dataset yang memiliki class yang sangat tidak seimbang. Penanganan ketidakseimbangan kelas (class imbalance) yang terjadi pada dataset dapat diatasi dengan teknik resampling. Tulisan ini membandingkan tiga metode resampling untuk menangani ketidak-seimbangan class yang diterapkan pada algoritma Neural Network sebagai salah satu algoritma data mining untuk prediksi Claim Kecelakaan Diri Penumpang Berdasarkan Karakteristik Kendaraan Tertanggung. Metode ini dibangun dan diuji menggunakan data transaksi yang real dari sebuah perusahaan asuransi terkemuka di dunia yang meminta sebuah perusahaan crowdsourching untuk menyelenggarakan kompetisi pembangunan model prediksi Claim Kecelakaan Diri Penumpang Berdasarkan Karakteristik Kendaraan Tertanggung. Pada umumnya data transaksi, data ini juga masih memiliki sifat berdimensi tinggi, heterogen dan nilai kosong pada beberapa variable.
3_prior_shift	calibration under class imbalance neural network	crossref	Penerapan SMOTE untuk Mengatasi Imbalance Class dalam Klasifikasi Television Advertisement Performance Rating Menggunakan Artificial Neural Network	2020	Jurnal Edukasi dan Penelitian Informatika (JEPIN)	13		10.26418/jp.v6i3.42896			Dalam data nyata, ada banyak situasi di mana jumlah instance di satu class jauh lebih sedikit daripada jumlah instance di class lain. Keadaan ini disebut sebagai masalah dataset tidak seimbang (imbalance class). Imbasnya kinerja klasifikasi biasanya menurun di beberapa aplikasi data mining. Pada penelitian ini, diidentifkasi bahwa dataset performansi rating iklan TV yang digunakan memiliki permasalahan imbalance class yang sangat besar dimana instance yang memiliki nilai rating tinggi, jauh lebih sedikit dibandingkan instance yang memiliki nilai rating kecil dan menengah. Sehingga diperlukan metode over-sampling untuk mengatasi permasalahan imbalance class tersebut. Metode yang dapat digunakan adalah Synthetic Minority Over-sampling Technique (SMOTE). Untuk memvalidasi keefektifan model yang diusulkan, dilakukan dua skenario eksperimental yaitu: pertama algoritma ANN langsung digunakan untuk pemodelan tanpa mempertimbangkan ketidakseimbangan kelas, dan kedua dilakukan over-sampling SMOTE untuk meningkatkan jumlah dataset agar mencapai dataset yang seimbang. Hasil eksperimen menunjukkan bahwa performansi ANN+SMOTE mencapai akurasi sebesar 87.06% dibandingkan ANN yang hanya sebesar 86.35%. Penerapan Teknik SMOTE terbukti dapat mengatasi masalah ketidakseimbangan data dan mendapatkan hasil klasifikasi yang lebih baik.
3_prior_shift	calibration under class imbalance neural network	crossref	Neural Network Implementation of the Renormalization Group for Fault Diagnosis with Class Imbalance	2026	International Journal of Advanced Computer Science and Applications	0		10.14569/ijacsa.2026.0170705		en	The application of machine learning models in practical tasks faces challenges such as class imbalance and multidimensional noise. This study proposes RGNet, a neural network architecture based on the concept of the renormalization group (RG), for hierarchical coarse-graining of the feature space. The model sequentially compresses the input dimensionality and concatenates all scales before classification, allowing it to capture both local details and global patterns. The notion of RG-flows is introduced --- interpretable low-dimensional representations whose visualization via t-SNE reveals a discrete curvilinear structure confirming the effectiveness of coarse-graining. On the AI4I2020 dataset, RGNet achieves a recall of 0.9118 at threshold 0.5 and a balanced variant with F1=0.630 at threshold 0.92, reflecting a deliberate trade-off: the architecture prioritizes fault detection over precision, consistent with the asymmetric cost of missed failures in predictive maintenance. The obtained results demonstrate that RGNet is an interpretable and competitive solution for fault prediction in applications with imbalanced classes.
3_prior_shift	calibration under class imbalance neural network	crossref	NoiseGuard: A Three-Pronged Solution to Malicious Traffic Detection Under Label Noise and Class Imbalance	2025	2025 International Joint Conference on Neural Networks (IJCNN)	0		10.1109/ijcnn64981.2025.11228174			
3_prior_shift	calibration under class imbalance neural network	crossref	Frequency-Aware Priors for Variational Autoencoders under Class Imbalance	2025		0		10.2139/ssrn.5588052			
3_prior_shift	calibration under class imbalance neural network	crossref	BENN : Balanced Ensemble Neural Network for Handling Class Imbalance in Big Data	2024	Expert Systems	3		10.1111/exsy.13754		en	ABSTRACT Class imbalance is a critical challenge in big data analytics, often leading to biased predictive models. This imbalance can lead to biased models that perform well on the majority class but poorly on the minority class. Many machine learning models tend to be biased towards the majority class because they aim to minimise overall error, often leading to poor performance on the minority class. This paper presents the balanced ensemble neural network, a novel solution to effectively address class imbalance in big data. Balanced ensemble neural network combines the robust capabilities of neural networks with the power of ensemble learning, incorporating class balancing strategies to ensure fair representation of minority classes. The methodology involves integrating multiple neural networks, each trained on balanced subsets of data using techniques like Synthetic Minority Over‐sampling Technique and Random Undersampling. This integration aims to leverage the strengths of individual networks while reducing their inherent biases. Our extensive experiments across various datasets reveal that BENN achieves an AUC‐ROC score of 0.94, surpassing other models such as random forest (0.88), support vector (0.84) and single neural net (0.80). It was also observed that BENN's performance is better compared to traditional neural network models and standard ensemble methods in key metrics like accuracy, precision, recall, F1‐score and AUC‐ROC. The results specifically highlight BENN's effectiveness in accurately classifying instances of minority classes, a notable challenge in many existing models. These findings underscore BENN's potential as a substantial advancement in handling class imbalance within big data environments, offering a promising direction for future research and application in machine learning.
3_prior_shift	calibration under class imbalance neural network	crossref	Convolutional Neural Network-Based ECG Signal Classification Model: A Study on Addressing Class Imbalance and Enhancing Model Interpretability	2024		1		10.20944/preprints202405.1290.v1			Convolutional Neural Networks (CNNs) are often criticized for their lack of transparency, acting as &amp;#039;black boxes&amp;#039; in decision-making, a challenge compounded by class imbalance in ECG datasets, which limits their clinical application. This study introduces a CNN-based ECG signal classification model that enhances interpretability and addresses class imbalance through the Synthetic Minority Over-sampling Technique (SMOTE). The model also integrates Uniform Manifold Approximation and Projection (UMAP) for dimensionality reduction and SHAP value analysis, facilitating the visualization of decision boundaries and the assessment of feature contributions. Our evaluation using the MIT-BIH Arrhythmia Database highlights the model&amp;#039;s high performance, with accuracy and precision nearing 1.00 for Normal ECG (NOR), Left Bundle Branch Block (LBBB), Right Bundle Branch Block (RBBB), and Ventricular Premature Beat (PVC) in the six-class task. In the ten-class task, the model demonstrated robustness, particularly with an accuracy of 0.9846, precision of 0.9783, recall of 0.9736, and F1 score of 0.9760 in Pacemaker Fusion Beat (PFHB), supported by an AUC of 0.9999 and AP of 0.9885. These results underscore the model&amp;#039;s efficacy in cardiac rhythm recognition and resilience to class imbalance. Future research will explore sophisticated model architectures and feature extraction methods to enhance the model&amp;#039;s generalization and clinical applicability for early heart disease diagnosis and personalized treatment.
3_prior_shift	calibration under class imbalance neural network	crossref	Neural Network and Resampling to Handle Imbalance Class on Estimate Software Defect	2023	2023 15th International Congress on Advanced Applied Informatics Winter (IIAI-AAI-Winter)	1		10.1109/iiai-aai-winter61682.2023.00061			
3_prior_shift	calibration under class imbalance neural network	crossref	Effective network intrusion detection by addressing class imbalance with deep neural networks multimedia tools and applications	2022	Multimedia Tools and Applications	48		10.1007/s11042-021-11747-6		en	
3_prior_shift	calibration under class imbalance neural network	crossref	Neural Network Calibration of Star Trackers	2023		0		10.32920/23796123			&lt;p&gt;To maintain ideal performance, star trackers must be able to predict the direction of incident starlight to within a few arcseconds across the entire instrument field of view (FOV). Parametric camera models are commonly used to calculate star vectors from camera images and correct for aberrations in the instrument optics. This conventional approach can be quite effective, but systematic errors can be difficult to eliminate, and proper selection of calibration basis functions is often difficult to determine. This study explores using supervised machine learning (ML) approaches such as radial basis function networks (RBFNs) and support vector machines (SVMs) for star tracker calibration as an alternative to conventional aberration formulations. These networks can be formulated as either a correction to a low-order camera model or a complete replacement for the whole model. When applied to the instrument calibration of a dozen Sinclair Interplanetary ST-16RT2 sensors, the RBFN formulation offers 27% reduction in the calibration residuals and almost 12% reduction in the validation residuals over conventional formulations.&lt;/p&gt;
3_prior_shift	calibration under class imbalance neural network	crossref	Classification Of Ad Tone in Political Video Advertisements Under Class Imbalance and Low Data Samples	2019		0		10.31274/cc-20240624-361			
3_prior_shift	calibration under class imbalance neural network	openaire	Fair-Net: A Network Architecture for Reducing Performance Disparity between Identifiable Sub-populations	2022		0					In real world datasets, particular groups are under-represented, much rarer than others, and machine learning classifiers will often preform worse on under-represented populations. This problem is aggravated across many domains where datasets are class imbalanced, with a minority class far rarer than the majority class. Naive approaches to handle under-representation and class imbalance include training sub-population specific classifiers that handle class imbalance or training a global classifier that overlooks sub-population disparities and aims to achieve high overall accuracy by handling class imbalance. In this study, we find that these approaches are vulnerable in class imbalanced datasets with minority sub-populations. We introduced Fair-Net, a branched multitask neural network architecture that improves both classification accuracy and probability calibration across identifiable sub-populations in class imbalanced datasets. Fair-Nets is a straightforward extension to the output layer and error function of a network, so can be incorporated in far more complex architectures. Empirical studies with three real world benchmark datasets demonstrate that Fair-Net improves classification and calibration performance, substantially reducing performance disparity between gender and racial sub-populations.
3_prior_shift	calibration under class imbalance neural network	openaire	Cost-Aware Deep Neural Network for Credit Card Fraud Detection under Chronological Evaluation	2026		0					Credit card fraud detection remains challenging due to extreme class imbalance, evolving fraud patterns, and asymmetric misclassification costs. This paper presents a deployment-oriented evaluation and decision-calibration framework for transaction-level fraud detection on the public creditcard.csv dataset, assessed under a strictly chronological train–validation–test protocol that mirrors real-world operation. Our contribution lies in evaluation design and cost-aware decision calibration rather than architectural novelty, focusing on how probabilistic model outputs are translated into operational decisions under explicit cost constraints. A standard feed-forward deep neural network (DNN) is trained on the numerical features using a class-weighted binary cross-entropy loss, with early stopping guided by validation AUC–PR. At deployment time, the decision threshold is selected on the validation window by minimizing an empirical cost function that penalizes false negatives more than false positives. On the held-out test set, the proposed pipeline achieves a ROC-AUC of 0.9489 and a PR-AUC of 0.7813. We show that decision policy choice strongly affects operational outcomes: naive thresholding yields excessive false alarms, whereas validation-based cost-sensitive calibration substantially reduces expected loss. Under C_FN = 10 and C_FP = 1, the cost-optimal threshold yields an expected test cost of 190. Comparisons with logistic regression, random forest, and XGBoost under identical preprocessing, temporal splitting, and decision calibration show that tree-based ensembles remain highly competitive, while the evaluated DNN achieves comparable cost and precision–recall performance. Overall, the results highlight the importance of combining chronological evaluation with explicit cost-sensitive thresholding for practical fraud detection under severe class imbalance.
3_prior_shift	calibration under class imbalance neural network	openaire	Learning strategies for improving neural networks for image segmentation under class imbalance	2022		0					This thesis aims to improve convolutional neural networks (CNNs) for image segmentation under class imbalance, which is referred to the problem of training dataset when the class distributions are unequal. We particularly focus on medical image segmentation because of its imbalanced nature and clinical importance. Based on our observations of model behaviour, we argue that CNNs cannot generalize well on imbalanced segmentation tasks, mainly because of two counterintuitive reasons. CNNs are prone to overfit the under-represented foreground classes as it would memorize the regions of interest (ROIs) in the training data because they are so rare. Besides, CNNs could underfit the heterogenous background classes as it is difficult to learn from the samples with diverse and complex characteristics. Those behaviours of CNNs are not limited to specific loss functions. To address those limitations, firstly we propose novel asymmetric variants of popular loss functions and regularization techniques, which are explicitly designed to increase the variance of foreground samples to counter overfitting under class imbalance. Secondly we propose context label learning (CoLab) to tackle background underfitting by automatically decomposing the background class into several subclasses. This is achieved by optimizing an auxiliary task generator to generate context labels such that the main network will produce good ROIs segmentation performance. Then we propose a meta-learning based automatic data augmentation framework which builds a balance of foreground and background samples to alleviate class imbalance. Specifically, we learn class-specific training-time data augmentation (TRA) and jointly optimize TRA and test-time data augmentation (TEA) effectively aligning training and test data distribution for better generalization. Finally, we explore how to estimate model performance under domain shifts when trained with imbalanced dataset. We propose class-specific variants of existing confidence-based model evaluation methods which adapts separate parameters per class, enabling class-wise calibration to reduce model bias towards the minority classes.
3_prior_shift	calibration under class imbalance neural network	openaire	Reliable Uncertainty Under Class Imbalance and Distribution Shift: Class-Conditional Conformal Prediction of Multiple Sclerosis	2026		0					Abstract Objectives To evaluate whether class-conditional conformal prediction (CP) can provide reliable uncertainty quantification (UQ) under severe class imbalance and distribution shift, using multiple sclerosis (MS) diagnosis from magnetic resonance imaging (MRI) as a clinical exemplar. Methods We evaluated marginal and class-conditional CP using 720 T2-weighted MRI scans (142 MS, 578 controls). A convolutional neural network trained on 3 T data was evaluated under distribution shift (1.5 T acquisitions and synthetic image degradations). Through 100 Monte Carlo experiments, we assessed coverage guarantees, class-specific performance, and relationships between calibration set size, coverage variance, and uncertainty. Results Marginal CP severely under-covered the minority MS class (16.9% mean coverage at 1.5 T vs. 95.2% for controls) despite valid population-level guarantees. Class-conditional CP dramatically improved MS coverage to 77.5% at 1.5 T and 85.8% at 3 T, significantly reducing severe undercoverage (&lt;80%) frequency while maintaining &gt;89% control coverage. Minority class coverage variance increased due to limited calibration samples, matching theoretical Beta-binomial predictions. CP maintained validity under distribution shift; prediction set sizes scaled monotonically with shift severity, yielding clinically interpretable UQ. Conclusions Class-conditional CP successfully mitigates systematic undercoverage of minority disease classes while maintaining validity under distribution shift. The approach offers a practical, model-agnostic solution for uncertainty quantification applicable across clinical AI systems, though increased coverage variance for less represented conditions reflects fundamental statistical constraints. By characterizing these variance trade-offs, this framework enables more reliable deployment of diagnostic AI in heterogeneous clinical environments across diverse medical domains where minority disease class detection is critical.
3_prior_shift	calibration under class imbalance neural network	openaire	Machine learning approaches for ECG-based models: discrimination and calibration for atrial fibrillation prediction	2023		0					Abstract Background Machine learning (ML) methods to build prediction models starting from electrocardiogram (ECG) signals are an emerging research field. The aim of the present study is to investigate the performances of two ML approaches based on ECGs for the prediction of new-onset atrial fibrillation (AF), in terms of discrimination, calibration and sample size dependence. Methods We trained two models to predict new-onset AF: a convolutional neural network (CNN), that takes as input the raw ECG signals, and an eXtreme Gradient Boosting model (XGB), that uses the signal’s extracted features. A penalized logistic regression model (LR) was used as a benchmark. Discrimination was evaluated with the area under the ROC curve, while calibration with the integrated calibration index. We investigated the dependence of models’ performances on the sample size and on class imbalance corrections introduced with random under-sampling. Results CNN's discrimination was the most affected by the sample size, outperforming XGB and LR only above a certain threshold. Calibration showed only a small dependence on the sample size for all the models considered. Balancing the training set with random undersampling did not improve discrimination in any of the models. Instead, the main effect of imbalance corrections was to worsen the models’ calibration. The sample size emerged as a fundamental point for developing the CNN model, especially in terms of discrimination. The effect of the sample size on the other two models was weaker. Imbalance corrections led to poorly calibrated models, for all the approaches considered, reducing the clinical utility of the models. Conclusions Our results suggest that the choice of approach in the analysis of ECG should be based on the amount of data available, preferring more standard models for small datasets. Moreover, imbalance correction methods should be avoided when developing clinical prediction models, where calibration is crucial.
3_prior_shift	calibration under class imbalance neural network	openaire	Calibration-aware gating for budgeted LLM supervision in graph neural network link prediction	2026		0					Abstract Large-scale graphs underpin critical applications such as financial fraud detection, citation analysis, and biomedical discovery, where link prediction is often performed under severe label scarcity, class imbalance, and operational cost constraints. Recent large language models (LLMs) provide powerful semantic priors that can augment graph learning; however, naïvely querying LLMs is computationally expensive, and direct distillation of their outputs into compact graph models can degrade predictive reliability. In this work, we propose a budgeted LLM-assisted framework for graph link prediction that explicitly accounts for both predictive performance and calibration. The framework consists of four stages: (i) training a backbone graph neural network (GNN) using available labeled edges, (ii) selectively querying an LLM under a fixed query budget, (iii) distilling LLM-provided soft supervision into a lightweight student predictor, and (iv) learning a calibration-aware gating model that adaptively combines base and student predictions on a per-edge basis. The proposed gate relies only on inexpensive uncertainty- and structure-aware signals, such as predictive entropy and node degree, to determine when LLM supervision is likely to be beneficial. We evaluate the proposed approach using both ranking and reliability metrics, including ROC-AUC, Average Precision (AP), Expected Calibration Error (ECE), and Brier score. Experiments on four benchmark datasets—Elliptic, Cora, PubMed, and OGBN-Arxiv—demonstrate that the learned gate consistently improves ranking performance over both the base GNN and the LLM-distilled student under the same query budget, while substantially reducing calibration error. These results highlight that selective, calibration-aware LLM supervision offers a practical and trustworthy pathway for improving graph link prediction in cost-sensitive real-world settings.
3_prior_shift	calibration under class imbalance neural network	openaire	A time-series classification framework for individual-level absenteeism prediction under severe class imbalance	2026		0					Staff absenteeism imposes substantial operational costs in high-demand work environments such as healthcare, emergency services, meat processing, construction, and courier and delivery services, where proactive workforce planning depends on reliable individual-level absence prediction. Existing regression and classification approaches share a structural limitation; they map features observed at time t to labels at the same time t, reproducing already-realised outcomes rather than predicting future events, and discard the sequential behavioural structure inherent in individual attendance histories. We propose a Time Series Classification (TSC) framework that separates historical attendance sequences from future absence labels, enabling genuinely proactive prediction. Due to the lack of public longitudinal attendance data, we construct a reproducible simulated dataset calibrated to the UCI dataset. We analyse Binary Focal Loss (BFL) and Geometric Mean (G-Mean) loss under severe class imbalance using only the imbalance ratio $ρ$. For BFL, the initial gradient ratio is $ρα/(1-α)$, implying the balanced weight $α= 1/(1+ρ) \approx 0.023$. Experiments show that performance is governed mainly by $α$, with BFL achieving specificity 0.813 and balanced accuracy 0.888, comparable to G-Mean. Unlike BFL, G-Mean adapts automatically without parameter calibration. Among three deep learning architectures evaluated, Long Short-Term Memory (LSTM), Convolutional Neural Network (CNN), and the hybrid LSTM-Fully Convolutional Network (LSTM-FCN), the LSTM-FCN delivers strong precision and specificity. Stable performance is obtained with batch sizes &gt;= 64 and window sizes between 40-80 days, yielding balanced accuracy of approximately 80% on held-out test data.
3_prior_shift	calibration under class imbalance neural network	openaire	Semi-supervised GNN for Multi-modal Skin Lesion Classification	2026		0					Abstract Accurate and trustworthy classification of skin lesions is critical for early melanoma screening. While deep learning models have shown strong performance, they often underutilize clinical metadata, provide limited reliability cues, and face challenges under limited labeled data. This paper presents a trust-aware semi-supervised Graph Neural Network (GNN) framework for multi-modal skin lesion classification with three components: (1) a metadata-aware attention fusion mechanism integrating deep visual features, handcrafted descriptors, and clinical metadata; (2) entropy-based uncertainty estimation for trust calibration; and (3) a selective pseudo-labeling strategy that augments training using only high-trust unlabeled samples. Given the severe class imbalance of ISIC 2020, we emphasize clinically meaningful and class-balanced evaluation (e.g., Sensitivity, Specificity, Macro F1, and Macro AUC) rather than accuracy alone. Across repeated stratified cross-validation, we observe that multimodal metadata fusion does not necessarily maximize purely supervised Phase 1 performance, but provides more stable training dynamics and representations that support effective trust-aware refinement. In Phase 2, entropy-filtered pseudo-labeling yields consistent improvements in macro-level metrics for the selected backbone, indicating enhanced minority-class discrimination when high-trust samples are used. The proposed framework further supports reliability-oriented analysis by reporting trust-level performance and trust-conditioned confusion matrices, providing practical transparency on where predictions are more or less reliable. Limitations include incomplete clinical metadata and the use of entropy as a lightweight (but not fully optimal) uncertainty proxy under extreme imbalance; these aspects motivate future exploration of stronger calibration and transformer-based multimodal fusion.
3_prior_shift	calibration under class imbalance neural network	openaire	Multiclass characterization of colorectal polyps under class imbalance using a calibrated cascade model	2025		0					Colorectal cancer (CRC) is a significant global health issue, responsible for numerous annual cancer-related deaths. Colorectal polyps (CRPs), as precursors to CRC, necessitate early detection and precise characterization to enhance patient outcomes and decrease mortality rates. While much of the current research focuses on benign-malignant classification, the advancement of multi-class characterization for polyp types through computer-assisted analysis is gaining critical importance in enhancing diagnostic accuracy and supporting clinical decision-making. However, a significant challenge lies in addressing class imbalances within the data, which can bias model performance towards more prevalent classes and hinder the detection of less common but potentially more dangerous polyps. To address this challenge, this study introduces a sequential binary decision-making approach for characterizing CRP pathologies, distinguishing between Adenocarcinoma, Adenoma, and Hyperplasia. This method aims to leverage the structured decision-making advantages of decision trees within a neural network-based approach by decomposing the complex task of multi-class characterization into a sequential series of binary decisions. Each binary classifier focuses on distinguishing a specific class (one-vs.-all), enabling a more interpretable decision-making process. When combining this approach with calibration, the resulting performance demonstrates that the proposed calibrated cascade model achieves notable improvements over conventional multi-class CNN models and ensemble approaches, with a 2.8% improvement in F1 score compared to the state-of-the-art method. By addressing class imbalance and incorporating confidence calibration, this approach offers a reliable and interpretable solution for multi-class CRP characterization, contributing significantly to the advancement of computer-aided colorectal diagnostics.
3_prior_shift	calibration under class imbalance neural network	openaire	Comparison of discrimination and calibration performance of ECG-based machine learning models for prediction of new-onset atrial fibrillation	2023		0					Abstract Background Machine learning (ML) methods to build prediction models starting from electrocardiogram (ECG) signals are an emerging research field. The aim of the present study is to investigate the performances of two ML approaches based on ECGs for the prediction of new-onset atrial fibrillation (AF), in terms of discrimination, calibration and sample size dependence. Methods We trained two models to predict new-onset AF: a convolutional neural network (CNN), that takes as input the raw ECG signals, and an eXtreme Gradient Boosting model (XGB), that uses the signal’s extracted features. A penalized logistic regression model (LR) was used as a benchmark. Discrimination was evaluated with the area under the ROC curve, while calibration with the integrated calibration index. We investigated the dependence of models’ performances on the sample size and on class imbalance corrections introduced with random under-sampling. Results CNN's discrimination was the most affected by the sample size, outperforming XGB and LR only around n = 10.000 observations. Calibration showed only a small dependence on the sample size for all the models considered. Balancing the training set with random undersampling did not improve discrimination in any of the models. Instead, the main effect of imbalance corrections was to worsen the models’ calibration (for CNN, integrated calibration index from 0.014 [0.01, 0.018] to 0.17 [0.16, 0.19]). The sample size emerged as a fundamental point for developing the CNN model, especially in terms of discrimination (AUC = 0.75 [0.73, 0.77] when n = 10.000, AUC = 0.80 [0.79, 0.81] when n = 150.000). The effect of the sample size on the other two models was weaker. Imbalance corrections led to poorly calibrated models, for all the approaches considered, reducing the clinical utility of the models. Conclusions Our results suggest that the choice of approach in the analysis of ECG should be based on the amount of data available, preferring more standard models for small datasets. Moreover, imbalance correction methods should be avoided when developing clinical prediction models, where calibration is crucial.
3_prior_shift	calibration under class imbalance neural network	openaire	A Prediction AI Model for Stroke Risk through Comparison of Deep Learning and Neural Network	2026		0					Stroke remains a leading cause of mortality and long-term disability, and its burden is increasingly concentrated in low- and middle-income countries. Accurate prediction of individual stroke risk is therefore central to targeted prevention and early intervention. Recent advances in artificial intelligence have produced a wide spectrum of model families, ranging from shallow artificial neural networks (ANNs) to deep learning (DL) architectures that can learn complex, non-linear feature interactions from multimodal data. This study proposes an AI-based stroke risk prediction framework that systematically compares a deep learning model with a conventional feed-forward neural network using harmonized clinical, demographic, and lifestyle features. After rigorous preprocessing and class-imbalance handling, both models are trained and evaluated on identical training–validation–test splits. Comparative performance is assessed using discrimination (area under the receiver operating characteristic curve), sensitivity, specificity, precision–recall behaviour, and calibration metrics, alongside decision-curve analysis to quantify potential net clinical benefit across risk thresholds. Furthermore, we integrate explainable AI techniques (e.g., permutation importance and SHAP-style local explanations) to characterize the contribution of individual risk factors and to contrast how shallow and deep architectures internalize the feature space. Preliminary findings indicate that, while the deep learning model yields superior discrimination and recall in high-risk strata, the shallower ANN offers competitive performance with greater parsimony and more stable calibration on tabular clinical data. The proposed framework, and its comparative analysis, aim to inform model-selection decisions for stroke risk stratification, highlighting the trade-offs between complexity, interpretability, and clinical deployability in real-world settings.
3_prior_shift	calibration under class imbalance neural network	openaire	GABP-net: a hybrid genetic algorithm–back propagation neural network with adaptive fitness-driven weight optimization for predictive fault detection in industrial internet of things	2026		0					The Industrial Internet of Things (IIoT) environments generate massive streams of sensor data from rotating machinery, requiring highly reliable fault detection systems to prevent catastrophic failures and costly downtime. Conventional backpropagation (BP) neural networks often suffer from premature convergence to local optima, sensitivity to initial weight initialization, and poor generalization under noisy industrial conditions. To address these limitations, this study proposes a hybrid Genetic Algorithm–Backpropagation Network (GABP-Net) for intelligent fault diagnosis in IIoT applications. The proposed framework integrates a multi-objective Genetic Algorithm (GA) with an adaptive BP neural network to optimize network topology, initial weight matrices, layer-wise learning rates, and momentum coefficients simultaneously. GABP-Net employs a real-coded GA using tournament selection, blend crossover (BLX-α), and adaptive non-uniform mutation to evolve optimal neural configurations and synaptic weights. The evolved network is subsequently fine-tuned using the resilient Backpropagation (Rprop) algorithm, while isotonic-regression threshold calibration is applied to address class imbalance. Experimental evaluation was conducted on three benchmark datasets: the CWRU Bearing Fault Dataset, the PRONOSTIA Machine Degradation Dataset, and a proprietary IIoT motor dataset containing 1.2 million sensor observations. A total of 64 discriminative features were extracted through feature engineering, including time-domain statistics, frequency-domain spectral descriptors, and wavelet packet energy coefficients. The proposed GABP-Net achieved classification accuracies of 99.14%, 98.76%, and 97.83% across the three datasets, outperforming conventional BP (91.23%), PSO-BP (95.67%), Adam-DNN (96.12%), LSTM (96.45%), and CNN-LSTM hybrid models (97.21%) with statistical significance (p &lt; 0.001). Furthermore, all fault categories obtained AUC-ROC values above 0.993. The model contains only 8,247 parameters and achieves 1.23 ms inference latency on NVIDIA Jetson AGX Xavier, demonstrating suitability for real-time IIoT edge deployment with high computational efficiency and robust generalization performance.
3_prior_shift	calibration under class imbalance neural network	openaire	A Lightweight AI-Driven Intrusion Detection System for Cyber-Physical IoT Networks: Balancing Detection Performance and Edge Deployability			0					Machine learning-based intrusion detection systems for IoT networks are predominantly evaluated on detection metrics alone; computational efficiency is left unmeasured and deployment feasibility unaddressed. This study presents a dual-axis evaluation of five lightweight ML models on the TON_IoT network traffic dataset under a bias-aware preprocessing protocol that removes testbed-specific identifiers before feature selection. The preprocessing protocol is designed to produce feature sets that generalise beyond the training topology. A hybrid mutual information and recursive feature elimination pipeline reduced 60 candidate features to 18 behavioural attributes. Five models were trained and evaluated on the held-out test partition under CPU-only, single-core inference conditions (Random Forest, LightGBM, XGBoost, a Pruned MLP, and a 1D-CNN); each was assessed on four detection metrics (accuracy, macro-F1, false positive rate, AUC-ROC) and three efficiency dimensions (per-sample latency, serialised model size, peak RAM at inference). Tree-based models achieved macro-F1 scores of 0.923&ndash;0.936 and false positive rates of 0.003. Neural network models recorded macro-F1 scores of 0.599&ndash;0.637; the margin below the tree models (0.287&ndash;0.337 points) is attributable to calibration effects under class imbalance rather than to architectural limitations. Random Forest recorded the lowest latency (0.017 ms per sample) and is recommended for gateway-class deployment. The Pruned MLP, at 218.5 KB and 0.070 ms latency, is the only model satisfying all MCU-class constraints and is recommended for severely resource-constrained endpoints. When deployment tier thresholds are applied, four models are assigned to gateway class and one to MCU class. Detection performance and computational efficiency impose different model rankings; deployment decisions require both axes of evaluation. Keywords: Intrusion detection system, Internet of Things, Edge deployment, Lightweight machine learning, TON_IoT, Feature selection, Computational efficiency .
3_prior_shift	calibration under class imbalance neural network	openaire	Uncertainty Quantification in Deep and Statistical Learning with applications in Bio-Medical Image Analysis.	2021		0					Deep Learning (DL) has achieved the state-of-the-art performance across a broad spectrum oftasks. From a statistical standpoint, deep neural networks can be construed as universal function approximators. Although statistical modeling and deep learning methods are well-established as independent areas of research, hybridization of the two paradigms via probabilistic deep networks is an emerging trend. Through development of novel analytical methods under the statistical and deep-learning framework, we address some of the major challenges encountered in the design of intelligent systems which include class imbalance learning, probability calibration, uncertainty quantification and high dimensionality. When modeling rare events, existing methodologies require re-sampling strategies or algorithmic modifications. On the contrary, we introduce a cost sensitive approach that could be promptly applied to any deep neural network architecture. Our research corroborates that the proposed approach leads to significant performance gains in highly imbalanced data and results in improved calibration. Moreover, deterministic neural nets are ignorant to the uncertainty associated with their predictions and tend to produce overconfident predictions, resulting in unreliable model predictions. Uncertainty-aware deep networks provide additional insights to model predictions and produce a more informed decision and thus, is indispensable in applications where the acceptable margin of error is significantly low. To this end, we present a Bayesian-based deep probabilistic learning approach that provides a principled framework for handling uncertainty. Furthermore, we address high dimensionality in time-to-event modeling which is common problem in computational biology such as in genomics. Our results suggest that in the presence of limited but high dimensional data, inducing sparsity through shrinkage priors under the Bayesian framework is a potent alternative to the machine learning methods. With theoretical justification and sound ...
